"country","date","cases","deaths","schools","events","gatherings","venues","borders","lockdown","homeoffice","new_cases","incidence_rate","weekday","country_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday"
"Eastern Australia",2020-03-18,487,5,0.400068994406525,1,0,0,0,0,0,91,0.186858316221766,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-03-19,578,5,0.400068994406525,1,0,0,0,0,0,88,0.152249134948097,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-03-20,666,6,0.400068994406525,1,0,0,1,0,0,231,0.346846846846847,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-03-21,897,6,0.400068994406525,1,0,0,1,0,0,407,0.453734671125975,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-03-22,1304,6,0.400068994406525,1,0,0,1,0,0,73,0.0559815950920245,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-03-23,1377,6,0.747899366729912,1,0,1,1,0,0,290,0.210602759622367,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-03-24,1667,7,0.747899366729912,1,0,1,1,0,0,312,0.187162567486503,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-03-25,1979,7,0.747899366729912,1,0,1,1,0,0,308,0.155634158665993,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-03-26,2287,11,0.747899366729912,1,0,1,1,0,0,311,0.135986007870573,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-03-27,2598,11,0.747899366729912,1,0,1,1,0,0,402,0.15473441108545,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-03-28,3000,12,0.747899366729912,1,0,1,1,0,0,295,0.0983333333333333,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-03-29,3295,14,0.747899366729912,1,1,1,1,0.0210975038809354,0,327,0.0992412746585736,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-03-30,3622,15,0.747899366729912,1,1,1,1,0.0210975038809354,0,152,0.0419657647708448,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-03-31,3774,15,0.747899366729912,1,1,1,1,0.747899366729912,0,243,0.0643879173290938,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-04-01,4017,16,0.747899366729912,1,1,1,1,0.747899366729912,0,241,0.0599950211600697,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-04-02,4258,20,0.747899366729912,1,1,1,1,1,0,182,0.0427430718647252,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-04-03,4440,24,0.747899366729912,1,1,1,1,1,0,163,0.0367117117117117,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-04-04,4603,26,0.747899366729912,1,1,1,1,1,0,117,0.0254182055181403,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-04-05,4720,30,0.747899366729912,1,1,1,1,1,0,94,0.0199152542372881,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-04-06,4814,34,0.747899366729912,1,1,1,1,1,0,95,0.0197341088491899,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-04-07,4909,38,0.747899366729912,1,1,1,1,1,0,81,0.0165003055612141,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-04-08,4990,39,0.747899366729912,1,1,1,1,1,0,66,0.0132264529058116,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-04-09,5056,39,0.747899366729912,1,1,1,1,1,0,77,0.0152294303797468,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-04-10,5133,41,0.747899366729912,1,1,1,1,1,0,68,0.0132476134813949,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-04-11,5201,44,0.747899366729912,1,1,1,1,1,0,12,0.0023072486060373,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-04-12,5213,45,0.747899366729912,1,1,1,1,1,0,22,0.00422021868405908,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-04-13,5235,46,0.747899366729912,1,1,1,1,1,0,29,0.0055396370582617,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-04-14,5264,46,0.747899366729912,1,1,1,1,1,0,25,0.00474924012158055,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-04-15,5289,47,0.747899366729912,1,1,1,1,1,0,13,0.00245793155605975,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-04-16,5302,47,0.747899366729912,1,1,1,1,1,0,38,0.00716710675216899,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-04-17,5340,48,0.747899366729912,1,1,1,1,1,0,35,0.00655430711610487,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-04-18,5375,49,0.747899366729912,1,1,1,1,1,0,34,0.00632558139534884,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-04-19,5409,49,0.747899366729912,1,1,1,1,1,0,8,0.00147901645405805,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-04-20,5417,49,1,1,1,1,1,1,0,18,0.00332287243861916,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-04-21,5435,49,1,1,1,1,1,1,0,2,0.000367985280588776,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-04-22,5437,49,1,1,1,1,1,1,0,8,0.00147139966893507,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-04-23,5445,56,1,1,1,1,1,1,0,13,0.00238751147842057,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-04-24,5458,58,1,1,1,1,1,1,0,16,0.00293147673140344,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-04-25,5474,58,1,1,1,1,1,1,0,15,0.00274022652539277,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-04-26,5489,60,1,1,1,1,1,1,0,5,0.000910912734560029,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-04-27,5494,60,1,1,1,1,1,1,0,18,0.00327630141973062,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-04-28,5512,66,1,1,1,1,1,1,0,6,0.00108853410740203,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-04-29,5518,67,1,1,1,1,1,1,0,12,0.00217470097861544,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-04-30,5530,68,1,1,1,1,1,1,0,13,0.00235081374321881,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-05-01,5543,68,1,1,1,1,1,1,0,19,0.00342774670755908,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-05-02,5562,69,1,1,1,1,1,1,0,NA,NA,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-05-03,NA,NA,1,1,1,1,1,1,0,NA,NA,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-05-04,NA,NA,1,1,1,1,1,1,0,NA,NA,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-05-05,NA,NA,1,1,1,1,1,1,0,NA,NA,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-05-06,NA,NA,1,1,1,1,1,1,0,NA,NA,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-05-07,NA,NA,1,1,1,1,1,1,0,NA,NA,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-05-08,NA,NA,1,1,1,1,1,1,0,NA,NA,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-05-09,NA,NA,1,1,1,1,1,1,0,NA,NA,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-05-10,NA,NA,1,1,1,1,1,1,0,NA,NA,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-05-11,NA,NA,1,1,1,1,1,1,0,NA,NA,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-05-12,NA,NA,1,1,1,1,1,1,0,NA,NA,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-05-13,NA,NA,1,1,1,1,1,1,0,NA,NA,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-05-14,NA,NA,1,1,1,1,1,1,0,NA,NA,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-05-15,NA,NA,1,1,1,1,1,1,0,NA,NA,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-05-16,NA,NA,1,1,1,1,1,1,0,NA,NA,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-05-17,NA,NA,1,1,1,1,1,1,0,NA,NA,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-05-18,NA,NA,1,1,1,1,1,1,0,NA,NA,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-05-19,NA,NA,1,1,1,1,1,1,0,NA,NA,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-05-20,NA,NA,1,1,1,1,1,1,0,NA,NA,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-05-21,NA,NA,1,1,1,1,1,1,0,NA,NA,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-05-22,NA,NA,1,1,1,1,1,1,0,NA,NA,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-05-23,NA,NA,1,1,1,1,1,1,0,NA,NA,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-05-24,NA,NA,1,1,1,1,1,1,0,NA,NA,"Sunday",5,0,0,0,0,0,0,1
"Eastern Australia",2020-05-25,NA,NA,1,1,1,1,1,1,0,NA,NA,"Monday",5,1,0,0,0,0,0,0
"Eastern Australia",2020-05-26,NA,NA,1,1,1,1,1,1,0,NA,NA,"Tuesday",5,0,1,0,0,0,0,0
"Eastern Australia",2020-05-27,NA,NA,1,1,1,1,1,1,0,NA,NA,"Wednesday",5,0,0,1,0,0,0,0
"Eastern Australia",2020-05-28,NA,NA,1,1,1,1,1,1,0,NA,NA,"Thursday",5,0,0,0,1,0,0,0
"Eastern Australia",2020-05-29,NA,NA,1,1,1,1,1,1,0,NA,NA,"Friday",5,0,0,0,0,1,0,0
"Eastern Australia",2020-05-30,NA,NA,1,1,1,1,1,1,0,NA,NA,"Saturday",5,0,0,0,0,0,1,0
"Eastern Australia",2020-05-31,NA,NA,1,1,1,1,1,1,0,NA,NA,"Sunday",5,0,0,0,0,0,0,1
"Finland",2020-01-28,NA,0,0,0,0,0,0,0,0,1,NA,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-01-29,1,0,0,0,0,0,0,0,0,0,0,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-01-30,1,0,0,0,0,0,0,0,0,0,0,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-01-31,1,0,0,0,0,0,0,0,0,0,0,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-02-01,1,0,0,0,0,0,0,0,0,0,0,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-02-02,1,0,0,0,0,0,0,0,0,0,0,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-02-03,1,0,0,0,0,0,0,0,0,0,0,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-02-04,1,0,0,0,0,0,0,0,0,0,0,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-02-05,1,0,0,0,0,0,0,0,0,0,0,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-02-06,1,0,0,0,0,0,0,0,0,0,0,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-02-07,1,0,0,0,0,0,0,0,0,0,0,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-02-08,1,0,0,0,0,0,0,0,0,0,0,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-02-09,1,0,0,0,0,0,0,0,0,0,0,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-02-10,1,0,0,0,0,0,0,0,0,0,0,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-02-11,1,0,0,0,0,0,0,0,0,0,0,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-02-12,1,0,0,0,0,0,0,0,0,0,0,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-02-13,1,0,0,0,0,0,0,0,0,0,0,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-02-14,1,0,0,0,0,0,0,0,0,0,0,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-02-15,1,0,0,0,0,0,0,0,0,0,0,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-02-16,1,0,0,0,0,0,0,0,0,0,0,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-02-17,1,0,0,0,0,0,0,0,0,0,0,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-02-18,1,0,0,0,0,0,0,0,0,0,0,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-02-19,1,0,0,0,0,0,0,0,0,0,0,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-02-20,1,0,0,0,0,0,0,0,0,0,0,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-02-21,1,0,0,0,0,0,0,0,0,0,0,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-02-22,1,0,0,0,0,0,0,0,0,0,0,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-02-23,1,0,0,0,0,0,0,0,0,0,0,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-02-24,1,0,0,0,0,0,0,0,0,0,0,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-02-25,1,0,0,0,0,0,0,0,0,1,1,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-02-26,2,0,0,0,0,0,0,0,0,0,0,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-02-27,2,0,0,0,0,0,0,0,0,0,0,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-02-28,2,0,0,0,0,0,0,0,0,1,0.5,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-02-29,3,0,0,0,0,0,0,0,0,3,1,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-03-01,6,0,0,0,0,0,0,0,0,0,0,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-03-02,6,0,0,0,0,0,0,0,0,0,0,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-03-03,6,0,0,0,0,0,0,0,0,0,0,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-03-04,6,0,0,0,0,0,0,0,0,6,1,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-03-05,12,0,0,0,0,0,0,0,0,3,0.25,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-03-06,15,0,0,0,0,0,0,0,0,0,0,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-03-07,15,0,0,0,0,0,0,0,0,8,0.533333333333333,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-03-08,23,0,0,0,0,0,0,0,0,7,0.304347826086957,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-03-09,30,0,0,0,0,0,0,0,0,10,0.333333333333333,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-03-10,40,0,0,0,0,0,0,0,0,19,0.475,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-03-11,59,0,0,0,0,0,0,0,0,0,0,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-03-12,59,0,0,0,0,0,0,0,0,96,1.6271186440678,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-03-13,155,0,0,0,0,0,0,0,0,70,0.451612903225806,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-03-14,225,0,0,0,0,0,0,0,0,19,0.0844444444444444,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-03-15,244,0,0,0,0,0,0,0,0,33,0.135245901639344,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-03-16,277,0,1,1,1,1,0,0,0,44,0.15884476534296,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-03-17,321,0,1,1,1,1,0,0,0,15,0.0467289719626168,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-03-18,336,0,1,1,1,1,0,0,0,64,0.19047619047619,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-03-19,400,0,1,1,1,1,1,0,0,50,0.125,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-03-20,450,0,1,1,1,1,1,0,0,73,0.162222222222222,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-03-21,523,1,1,1,1,1,1,0,0,103,0.196940726577438,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-03-22,626,1,1,1,1,1,1,0,0,74,0.118210862619808,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-03-23,700,1,1,1,1,1,1,0,0,92,0.131428571428571,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-03-24,792,1,1,1,1,1,1,0,0,88,0.111111111111111,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-03-25,880,3,1,1,1,1,1,0,0,78,0.0886363636363636,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-03-26,958,5,1,1,1,1,1,0,0,83,0.0866388308977036,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-03-27,1041,7,1,1,1,1,1,0,0,126,0.121037463976945,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-03-28,1167,9,1,1,1,1,1,0,0,73,0.0625535561268209,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-03-29,1240,11,1,1,1,1,1,0,0,112,0.0903225806451613,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-03-30,1352,13,1,1,1,1,1,0,0,66,0.0488165680473373,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-03-31,1418,17,1,1,1,1,1,0,0,28,0.0197461212976023,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-04-01,1446,17,1,1,1,1,1,0,0,72,0.0497925311203319,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-04-02,1518,19,1,1,1,1,1,0,0,97,0.0638998682476943,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-04-03,1615,20,1,1,1,1,1,0,0,267,0.165325077399381,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-04-04,1882,25,1,1,1,1,1,0,0,45,0.0239107332624867,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-04-05,1927,28,1,1,1,1,1,0,0,249,0.129216398546964,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-04-06,2176,27,1,1,1,1,1,0,0,132,0.0606617647058824,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-04-07,2308,34,1,1,1,1,1,0,0,179,0.0775563258232236,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-04-08,2487,40,1,1,1,1,1,0,0,118,0.0474467229593888,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-04-09,2605,42,1,1,1,1,1,0,0,164,0.0629558541266795,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-04-10,2769,48,1,1,1,1,1,0,0,136,0.0491152040447815,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-04-11,2905,49,1,1,1,1,1,0,0,69,0.0237521514629948,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-04-12,2974,56,1,1,1,1,1,0,0,90,0.0302622730329523,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-04-13,3064,59,1,1,1,1,1,0,0,97,0.0316579634464752,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-04-14,3161,64,1,1,1,1,1,0,0,76,0.0240430243593799,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-04-15,3237,72,1,1,1,1,1,0,0,132,0.0407784986098239,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-04-16,3369,75,1,1,1,1,1,0,0,120,0.0356188780053428,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-04-17,3489,82,1,1,1,1,1,0,0,192,0.0550300945829751,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-04-18,3681,90,1,1,1,1,1,0,0,102,0.0277098614506927,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-04-19,3783,94,1,1,1,1,1,0,0,85,0.0224689399947132,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-04-20,3868,98,1,1,1,1,1,0,0,146,0.0377456049638056,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-04-21,4014,141,1,1,1,1,1,0,0,115,0.028649725959143,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-04-22,4129,149,1,1,1,1,1,0,0,155,0.037539355776217,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-04-23,4284,172,1,1,1,1,1,0,0,111,0.0259103641456583,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-04-24,4395,177,1,1,1,1,1,0,0,80,0.0182025028441411,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-04-25,4475,186,1,1,1,1,1,0,0,101,0.0225698324022346,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-04-26,4576,190,1,1,1,1,1,0,0,119,0.0260052447552448,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-04-27,4695,193,1,1,1,1,1,0,0,45,0.00958466453674121,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-04-28,4740,199,1,1,1,1,1,0,0,166,0.0350210970464135,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-04-29,4906,206,1,1,1,1,1,0,0,89,0.0181410517733388,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-04-30,4995,211,1,1,1,1,1,0,0,56,0.0112112112112112,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-05-01,5051,218,1,1,1,1,1,0,0,125,0.0247475747376757,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-05-02,5176,220,1,1,1,1,1,0,0,78,0.0150695517774343,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-05-03,5254,230,1,1,1,1,1,0,0,73,0.0138941758660069,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-05-04,5327,240,1,1,1,1,1,0,0,85,0.0159564482823353,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-05-05,5412,246,1,1,1,1,1,0,0,161,0.0297487065779749,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-05-06,5573,252,1,1,1,1,1,0,0,100,0.0179436569172797,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-05-07,5673,255,1,1,1,1,1,0,0,65,0.0114577824784065,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-05-08,5738,260,1,1,1,1,1,0,0,142,0.024747298710352,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-05-09,5880,265,1,1,1,1,1,0,0,82,0.0139455782312925,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-05-10,5962,267,1,1,1,1,1,0,0,22,0.003690036900369,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-05-11,5984,271,1,1,1,1,1,0,0,19,0.00317513368983957,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-05-12,6003,275,1,1,1,1,1,0,0,51,0.00849575212393803,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-05-13,6054,284,1,1,1,1,1,0,0,91,0.0150313842087876,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-05-14,6145,287,1,1,1,1,1,0,0,83,0.013506916192026,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-05-15,6228,293,1,1,1,1,1,0,0,58,0.00931278098908157,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-05-16,6286,297,1,1,1,1,1,0,0,61,0.00970410435889278,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-05-17,6347,298,1,1,1,1,1,0,0,33,0.00519930675909879,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-05-18,6380,300,1,1,1,1,1,0,0,19,0.00297805642633229,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-05-19,6399,301,1,1,1,1,1,0,0,44,0.00687607438662291,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-05-20,6443,304,1,1,1,1,1,0,0,50,0.00776036008070775,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-05-21,6493,306,1,1,1,1,1,0,0,44,0.0067765285692284,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-05-22,6537,306,1,1,1,1,1,0,0,31,0.00474223649992351,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-05-23,6568,306,1,1,1,1,1,0,0,11,0.0016747868453106,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-05-24,6579,307,1,1,1,1,1,0,0,20,0.00303997568019456,"Sunday",6,0,0,0,0,0,0,1
"Finland",2020-05-25,6599,308,1,1,1,1,1,0,0,29,0.00439460524321867,"Monday",6,1,0,0,0,0,0,0
"Finland",2020-05-26,6628,312,1,1,1,1,1,0,0,64,0.00965600482800241,"Tuesday",6,0,1,0,0,0,0,0
"Finland",2020-05-27,6692,313,1,1,1,1,1,0,0,51,0.00762104004781829,"Wednesday",6,0,0,1,0,0,0,0
"Finland",2020-05-28,6743,313,1,1,1,1,1,0,0,33,0.00489396411092985,"Thursday",6,0,0,0,1,0,0,0
"Finland",2020-05-29,6776,314,1,1,1,1,1,0,0,50,0.00737898465171192,"Friday",6,0,0,0,0,1,0,0
"Finland",2020-05-30,6826,316,1,1,1,1,1,0,0,33,0.00483445648989159,"Saturday",6,0,0,0,0,0,1,0
"Finland",2020-05-31,6859,320,1,1,1,1,1,0,0,26,0.00379064003499052,"Sunday",6,0,0,0,0,0,0,1
"France",2020-01-23,NA,0,0,0,0,0,0,0,0,2,NA,"Thursday",7,0,0,0,1,0,0,0
"France",2020-01-24,2,0,0,0,0,0,0,0,0,1,0.5,"Friday",7,0,0,0,0,1,0,0
"France",2020-01-25,3,0,0,0,0,0,0,0,0,0,0,"Saturday",7,0,0,0,0,0,1,0
"France",2020-01-26,3,0,0,0,0,0,0,0,0,0,0,"Sunday",7,0,0,0,0,0,0,1
"France",2020-01-27,3,0,0,0,0,0,0,0,0,1,0.333333333333333,"Monday",7,1,0,0,0,0,0,0
"France",2020-01-28,4,0,0,0,0,0,0,0,0,1,0.25,"Tuesday",7,0,1,0,0,0,0,0
"France",2020-01-29,5,0,0,0,0,0,0,0,0,0,0,"Wednesday",7,0,0,1,0,0,0,0
"France",2020-01-30,5,0,0,0,0,0,0,0,0,0,0,"Thursday",7,0,0,0,1,0,0,0
"France",2020-01-31,5,0,0,0,0,0,0,0,0,1,0.2,"Friday",7,0,0,0,0,1,0,0
"France",2020-02-01,6,0,0,0,0,0,0,0,0,0,0,"Saturday",7,0,0,0,0,0,1,0
"France",2020-02-02,6,0,0,0,0,0,0,0,0,0,0,"Sunday",7,0,0,0,0,0,0,1
"France",2020-02-03,6,0,0,0,0,0,0,0,0,0,0,"Monday",7,1,0,0,0,0,0,0
"France",2020-02-04,6,0,0,0,0,0,0,0,0,0,0,"Tuesday",7,0,1,0,0,0,0,0
"France",2020-02-05,6,0,0,0,0,0,0,0,0,0,0,"Wednesday",7,0,0,1,0,0,0,0
"France",2020-02-06,6,0,0,0,0,0,0,0,0,0,0,"Thursday",7,0,0,0,1,0,0,0
"France",2020-02-07,6,0,0,0,0,0,0,0,0,5,0.833333333333333,"Friday",7,0,0,0,0,1,0,0
"France",2020-02-08,11,0,0,0,0,0,0,0,0,0,0,"Saturday",7,0,0,0,0,0,1,0
"France",2020-02-09,11,0,0,0,0,0,0,0,0,0,0,"Sunday",7,0,0,0,0,0,0,1
"France",2020-02-10,11,0,0,0,0,0,0,0,0,0,0,"Monday",7,1,0,0,0,0,0,0
